TransactionID,Date,ProductID,ChannelID,Region,UnitsSold,SellPrice,Discount,TradeSpend,CustomerID,GrossSales,NetSales,COGS,Profit
4409584,6/20/2021,5,2,India,160,138.52,0.071,2844.49,3859,22163.2,20589.6128,11981.01,5764.1128
6656627,3/30/2022,6,3,Europe,177,67.34,0.049,2033.99,4814,11919.18,11335.14018,6443.29,2857.86018
1883349,1/11/2023,3,1,Latin America,69,37.54,0.211,1037.98,3437,2590.26,2043.71514,1400.25,-394.51486
5060831,7/4/2023,6,2,Latin America,153,153.75,0.247,188,2532,23523.75,17713.38375,12716.5,4808.88375
6435687,4/9/2021,2,3,North America,131,144.22,0.07,363.97,2578,18892.82,17570.3226,10213.11,6993.2426
9601132,1/17/2023,1,4,China,138,44.91,0.198,461.85,4943,6197.58,4970.45916,3350.3,1158.30916
5835889,5/20/2022,6,3,,51,28.12,0.093,1862.08,4045,1434.12,1300.74684,775.26,-1336.59316
3349591,5/5/2021,,3,India,25,169.65,0.175,1634.63,3604,4241.25,3499.03125,2292.74,-428.33875
4671377,9/1/2022,1,2,,40,72.19,0.177,640.95,4558,2887.6,2376.4948,1560.98,174.5648
5538731,4/11/2021,7,1,China,35,29.19,0.198,2404.27,4534,1021.65,819.3633,552.28,-2137.1867
2236565,6/24/2022,6,3,Europe,68,5.18,0.131,893.79,4352,352.24,306.09656,190.41,-778.10344
6603828,1/28/2021,,2,Africa,147,176.68,0.118,2804.85,2286,25971.96,22907.26872,14039.96,6062.45872
4127982,7/7/2023,,2,APAC,54,102.12,0.106,2356.2,3024,5514.48,4929.94512,2981.03,-407.28488
5958133,10/24/2022,,3,APAC,16,159.55,0.008,2121.6,4362,2552.8,2532.3776,1380,-969.2224
6523980,9/10/2022,7,1,Africa,70,24.31,0.07,2424.74,2447,1701.7,1582.581,919.91,-1762.069
9758947,7/28/2021,5,4,APAC,170,113.94,0.056,2032.72,3399,19369.8,18285.0912,10470.95,5781.4212
7838554,11/26/2022,7,4,Latin America,78,5.38,0.249,184.89,2401,419.64,315.14964,226.85,-96.59036
1032705,7/7/2021,6,2,Africa,88,172.77,0.119,1933.68,4788,15203.76,13394.51256,8218.87,3241.96256
5659984,12/12/2023,7,1,Europe,24,76.79,0.074,880.18,1292,1842.96,1706.58096,996.27,-169.86904
6533643,8/10/2023,,4,,114,138.15,0.033,875.55,4518,15749.1,15229.3797,8513.67,5840.1597
8780221,1/13/2021,6,3,Europe,155,148.61,0.224,2222.48,2952,23034.55,17874.8108,12452.05,3200.2808
5037017,5/24/2022,1,2,Middle East,116,35.47,0.12,2074.25,1474,4114.52,3620.7776,2224.23,-677.7024
1038719,2/18/2023,,3,Africa,113,33.23,0.023,1264.31,2855,3754.99,3668.62523,2029.88,374.43523
1207081,10/14/2022,6,2,North America,29,189.56,0.053,1706.99,3613,5497.24,5205.88628,2971.71,527.18628
5102931,6/24/2021,5,1,Middle East,79,126.62,0.099,919.24,4831,10002.98,9012.68498,5407.42,2686.02498
1365217,1/9/2023,6,4,India,57,41.3,0.162,89.59,2166,2354.1,1972.7358,1272.58,610.5658
8238173,3/11/2021,5,4,India,26,158.05,0.122,2469.57,4609,4109.3,3607.9654,2221.41,-1083.0146
3125493,10/14/2023,3,1,China,89,168.08,0.106,1927.63,4351,14959.12,13373.45328,8086.62,3359.20328
1583749,12/1/2021,1,4,Middle East,24,85.13,0.235,2678.23,3102,2043.12,1562.9868,1104.47,-2219.7132
9036672,5/27/2021,1,1,Latin America,118,25.67,0.19,1170.8,1934,3029.06,2453.5386,1637.45,-354.7114
5445075,6/14/2023,3,2,APAC,152,72.02,0.153,380.24,3285,10947.04,9272.14288,5917.77,2974.13288
1550966,12/25/2023,3,4,Latin America,90,69.53,0.012,2486.16,3392,6257.7,6182.6076,3382.8,313.6476
4183720,5/6/2023,5,4,Africa,122,98.03,0.011,887.26,2684,11959.66,11828.10374,6465.17,4475.67374
7845253,12/25/2021,3,2,India,61,13.37,0.131,427.25,3209,815.57,708.73033,440.88,-159.39967
2098950,5/7/2021,7,2,Latin America,199,14.56,0.044,2041.94,4142,2897.44,2769.95264,1566.3,-838.28736
8539956,7/25/2022,3,3,North America,183,130.74,0.05,164.7,3446,23925.42,22729.149,12933.64,9630.809
8964381,11/12/2023,1,2,Latin America,108,73.88,0.123,1087.6,3844,7979.04,6997.61808,4313.32,1596.69808
1560995,3/18/2021,5,1,Middle East,182,68.28,0.216,2086.33,1517,12426.96,9742.73664,6717.78,938.62664
1847772,5/10/2023,1,4,Africa,61,91.17,0.022,1380.62,3847,5561.37,5439.01986,3006.37,1052.02986
4228385,12/17/2022,6,3,APAC,41,189.63,0.128,328.07,1229,7774.83,6779.65176,4202.93,2248.65176
2833161,9/20/2022,,4,Africa,91,87.03,0.249,1083.66,4404,7919.73,5947.71723,4281.26,582.79723
5412594,7/7/2023,,1,Latin America,56,111.9,0.237,542.51,3068,6266.4,4781.2632,3387.5,851.2532
5898205,4/1/2021,1,2,China,120,37.03,0.246,2305.1,3385,4443.6,3350.4744,2402.13,-1356.7556
5300064,4/12/2022,2,3,North America,104,157.94,0.099,1768.13,4047,16425.76,14799.60976,8879.46,4152.01976
6218734,5/14/2021,6,4,Europe,12,198.85,0.209,1953.39,1089,2386.2,1887.4842,1289.94,-1355.8458
2932917,9/6/2022,2,2,India,61,166.92,0.129,1174.45,4715,10182.12,8868.62652,5504.26,2189.91652
1798137,3/17/2021,2,3,North America,188,76.16,0.07,348.95,4628,14318.08,13315.8144,7740.09,5226.7744
6622767,1/6/2021,6,2,APAC,62,178.09,0.079,2131.62,1783,11041.58,10169.29518,5968.87,2068.80518
2352716,9/2/2023,1,4,Africa,139,55.56,0.042,2872.32,2908,7722.84,7398.48072,4174.82,351.34072
5673191,9/20/2023,1,1,India,28,139.44,0.179,1067.74,2749,3904.32,3205.44672,2110.6,27.10672
8634707,10/30/2022,7,2,Latin America,129,21.19,0.248,2189.94,2994,2733.51,2055.59952,1477.68,-1612.02048
9224695,11/10/2022,5,4,APAC,59,9.3,0.215,1396.21,1690,548.7,430.7295,296.62,-1262.1005
7377074,2/6/2023,1,3,North America,61,99.48,0.196,1679.83,4720,6068.28,4878.89712,3280.4,-81.33288
4070395,12/8/2022,,1,Africa,56,153.16,0.248,1372.15,4748,8576.96,6449.87392,4636.54,441.18392
7526453,10/13/2022,,4,China,180,5.93,0.156,687.49,3636,1067.4,900.8856,577.02,-363.6244
7642547,6/1/2023,5,2,Europe,3,175.2,0.027,2431.63,2337,525.6,511.4088,284.13,-2204.3512
4300665,10/8/2021,1,2,Europe,43,109.77,0.11,535.81,1003,4720.11,4200.8979,2551.6,1113.4879
3368600,6/9/2022,4,4,India,157,126.52,0.201,948.1,2942,19863.64,15871.04836,10737.91,4185.03836
2198333,4/3/2022,1,4,Africa,48,156.18,0.022,2291.66,3284,7496.64,7331.71392,4052.54,987.51392
5236469,3/14/2022,4,1,APAC,176,141.33,0.152,695.79,2633,24874.08,21093.21984,13446.46,6950.96984
3894519,10/23/2022,3,3,Africa,90,117.5,0.052,746.63,2487,10575,10025.1,5716.65,3561.82
3677629,5/24/2023,7,2,APAC,107,106.71,0.123,233.04,3616,11417.97,10013.55969,6172.34,3608.17969
4324105,1/4/2021,4,3,Latin America,135,88.23,0.185,1161.92,1762,11911.05,9707.50575,6438.89,2106.69575
7020412,7/20/2021,4,4,Latin America,57,190.71,0.099,1899.09,1905,10870.47,9794.29347,5876.37,2018.83347
8516741,12/3/2022,2,2,North America,46,131.99,0.173,1474.49,3737,6071.54,5021.16358,3282.16,264.51358
9380794,10/2/2022,2,1,Latin America,113,127.38,0.195,1340.38,1467,14393.94,11587.1217,7781.1,2465.6417
1599506,7/26/2022,5,2,China,141,112.79,0.18,991.23,3234,15903.39,13040.7798,8597.08,3452.4698
9869040,2/14/2021,5,3,,65,111.88,0.04,1153.69,2527,7272.2,6981.312,3931.22,1896.402
5804051,9/3/2023,2,1,India,100,138.22,0.029,1045.11,4041,13822,13421.162,7471.92,4904.132
3462490,7/11/2021,7,1,India,159,144.35,0.067,1539.29,4611,22951.65,21413.88945,12407.23,7467.36945
2581083,7/30/2022,2,3,North America,141,146.01,0.12,2893.29,4960,20587.41,18116.9208,11129.17,4094.4608
3721194,4/8/2022,7,4,,11,45.19,0.193,769.27,3764,497.09,401.15163,268.72,-636.83837
2706360,3/24/2021,5,4,Africa,176,44.79,0.063,53.57,4493,7883.04,7386.40848,4261.42,3071.41848
8867701,11/12/2022,2,1,China,152,9.7,0.019,1296,4434,1474.4,1446.3864,797.03,-646.6436
4579996,6/1/2021,,1,Africa,23,60.55,0.226,1031.75,1505,1392.65,1077.9111,752.84,-706.6789
2202588,12/8/2021,4,1,Middle East,66,191.01,0.129,936.65,1579,12606.66,10980.40086,6814.93,3228.82086
4140934,6/9/2022,6,3,APAC,74,143.93,0.114,1947.36,2545,10650.82,9436.62652,5757.63,1731.63652
4156698,2/14/2021,1,4,North America,131,101.38,0.003,53.09,2281,13280.78,13240.93766,7179.34,6008.50766
2033964,10/6/2023,1,4,China,12,175.56,0.181,2736.73,1499,2106.72,1725.40368,1138.85,-2150.17632
4667407,10/24/2022,5,2,Latin America,154,109.99,0.076,2062.37,2968,16938.46,15651.13704,9156.62,4432.14704
2862465,10/19/2021,1,1,Europe,5,121.71,0.076,1473,2017,608.55,562.3002,328.97,-1239.6698
6593613,1/10/2021,3,1,Middle East,97,84.62,0.206,289.64,2002,8208.14,6517.26316,4437.17,1790.45316
5148122,12/4/2021,2,4,Latin America,158,56.77,0.012,1552.12,3805,8969.66,8862.02408,4848.83,2461.07408
7147379,1/15/2023,,2,Europe,141,33.97,0.076,1482.93,2468,4789.77,4425.74748,2589.26,353.55748
6555735,6/9/2023,7,1,Middle East,90,99.81,0.168,2046.59,3734,8982.9,7473.7728,4855.99,571.1928
2741450,10/8/2023,4,2,APAC,76,82,0.087,2091.66,2980,6232,5689.816,3368.9,229.256
8435293,8/16/2022,4,2,Latin America,106,23.94,0.132,255.05,1637,2537.64,2202.67152,1371.8,575.82152
5141971,7/28/2023,,3,China,92,171.14,0.179,603.27,2157,15744.88,12926.54648,8511.39,3811.88648
1322212,11/28/2022,4,3,North America,68,47.98,0.171,2414.74,2202,3262.64,2704.72856,1763.72,-1473.73144
1362902,4/24/2023,4,1,India,115,32.85,0.141,1929.54,3429,3777.75,3245.08725,2042.18,-726.63275
6133666,4/12/2021,5,1,India,122,142.38,0.013,2361.18,2754,17370.36,17144.54532,9390.09,5393.27532
4569850,8/24/2023,2,1,Latin America,122,99.63,0.038,694.64,1574,12154.86,11692.97532,6570.69,4427.64532
3691605,9/24/2021,6,1,India,173,40.81,0.001,482.36,4174,7060.13,7053.06987,3816.57,2754.13987
3408738,9/21/2021,4,3,Middle East,23,172.2,0.073,2583.32,4638,3960.6,3671.4762,2141.03,-1052.8738
9139365,5/31/2022,,3,Europe,109,45.63,0.226,967.24,3991,4973.67,3849.62058,2688.67,193.71058
9267687,1/9/2022,,2,North America,130,192.7,0.134,2768.46,1772,25051,21694.166,13542.1,5383.606
6296054,9/26/2022,3,2,Europe,148,198.83,0.079,1481.13,2484,29426.84,27102.11964,15907.6,9713.38964
5551534,9/1/2023,4,4,Europe,39,127.94,0.104,1351.75,1064,4989.66,4470.73536,2697.32,421.66536
6233154,9/10/2023,1,3,Middle East,10,106.97,0.184,525.9,4450,1069.7,872.8752,578.26,-231.2848
6637763,2/8/2021,6,2,Europe,82,159.1,0.002,1474.49,3766,13046.2,13020.1076,7052.53,4493.0876
4907414,1/19/2023,2,3,APAC,106,152.89,0.175,2607.73,3519,16206.34,13370.2305,8760.85,2001.6505
3890267,8/19/2023,2,2,Africa,78,184.78,0.014,2996.74,1698,14412.84,14211.06024,7791.31,3423.01024
1426045,1/18/2023,4,4,Europe,105,114.15,0.102,2454.17,2661,11985.75,10763.2035,6479.27,1829.7635
1414092,12/12/2023,4,2,Latin America,183,137.23,0,149.22,3538,25113.09,25113.09,13575.67,11388.2
3848926,5/2/2022,2,2,North America,65,110.17,0.147,1543.03,1411,7161.05,6108.37565,3871.13,694.21565
1322755,10/6/2023,2,2,Latin America,55,180.72,0.06,2402.28,3938,9939.6,9343.224,5373.16,1567.784
1734415,3/15/2022,5,1,North America,168,139.87,0.141,1148.23,2604,23498.16,20184.91944,12702.67,6334.01944
8378617,1/15/2023,3,1,Middle East,15,101.06,0.088,1406.24,4656,1515.9,1382.5008,819.47,-843.2092
2728391,8/27/2021,1,1,Africa,119,19.66,0.167,2453.71,3232,2339.54,1948.83682,1264.71,-1769.58318
8370883,7/5/2023,1,3,Europe,100,86.84,0.244,2153.4,1449,8684,6565.104,4694.41,-282.706
3299276,2/10/2023,7,2,China,97,20.73,0.219,2166.01,2433,2010.81,1570.44261,1087.01,-1682.57739
8162467,5/17/2023,1,2,Africa,111,154.16,0.154,2203.81,2778,17111.76,14476.54896,9250.3,3022.43896
4331570,7/1/2021,7,2,Latin America,177,120.24,0.219,1115.79,2493,21282.48,16621.61688,11504.91,4000.91688
8116662,7/11/2021,3,1,India,34,86.92,0.067,1895.84,1567,2955.28,2757.27624,1597.57,-736.13376
8273847,10/30/2021,4,3,China,64,154.79,0.002,679.29,3559,9906.56,9886.74688,5355.3,3852.15688
9983858,7/25/2022,5,4,Europe,191,47.67,0.089,2354.27,3036,9104.97,8294.62767,4921.98,1018.37767
2334753,7/1/2023,6,4,Europe,130,57.13,0.104,2107.53,1889,7426.9,6654.5024,4014.84,532.1324
1879893,8/8/2022,3,3,Latin America,4,63.15,0.246,627.92,2057,252.6,190.4604,136.55,-574.0096
9853973,8/15/2021,6,2,,60,148.59,0.036,1664.77,3392,8915.4,8594.4456,4819.5,2110.1756
3782575,11/12/2023,7,4,APAC,19,82.57,0.245,1842.4,2166,1568.83,1184.46665,848.08,-1506.01335
4531947,8/3/2023,4,2,India,109,46.18,0.231,1189.36,2620,5033.62,3870.85378,2721.08,-39.58622
5488451,10/27/2021,,3,India,94,114.83,0.029,445.58,1663,10794.02,10480.99342,5835.05,4200.36342
3961670,6/30/2022,6,2,China,130,147.85,0.074,2127.9,3362,19220.5,17798.183,10390.24,5280.043
4384416,4/22/2021,7,4,Africa,46,174.5,0.177,2896.28,4770,8027,6606.221,4339.25,-629.309
9086930,8/7/2021,1,1,Europe,142,114.09,0.128,2392.78,4955,16200.78,14127.08016,8757.84,2976.46016
8733872,10/12/2023,2,3,China,60,151.48,0.114,2673.38,4098,9088.8,8052.6768,4913.24,466.0568
6999851,4/14/2022,5,2,Africa,13,8.45,0.1,1694.82,4769,109.85,98.865,59.38,-1655.335
1237156,3/19/2021,,2,APAC,144,39.49,0.225,1711.31,1930,5686.56,4407.084,3074.05,-378.276
4826672,4/3/2022,1,3,APAC,106,161.01,0.192,2585,1009,17067.06,13790.18448,9226.13,1979.05448
9788592,1/22/2023,,1,APAC,152,127.68,0.231,1411.99,4293,19407.36,14924.25984,10491.26,3021.00984
6111095,7/11/2023,5,3,Latin America,94,54.64,0.139,888.26,4301,5136.16,4422.23376,2776.51,757.46376
4611641,4/9/2023,3,1,Europe,33,74.91,0.003,2276.13,4122,2472.03,2464.61391,1336.33,-1147.84609
7622399,4/19/2022,4,4,Latin America,45,89.31,0.115,1651.78,2222,4018.95,3556.77075,2172.57,-267.57925
9175756,6/30/2021,6,1,China,96,118.08,0.032,988.44,3182,11335.68,10972.93824,6127.86,3856.63824
6141583,2/9/2023,2,2,Africa,197,129.51,0.031,670.31,4033,25513.47,24722.55243,13792.11,10260.13243
4612099,2/8/2022,2,3,APAC,42,107.08,0.004,393.24,3332,4497.36,4479.37056,2431.19,1654.94056
9599990,8/9/2023,3,1,Middle East,124,107.58,0.099,151.45,2566,13339.92,12019.26792,7211.31,4656.50792
7048837,1/1/2022,7,3,Middle East,117,111.78,0.034,902.05,4513,13078.26,12633.59916,7069.86,4661.68916
8072415,4/1/2022,,2,Middle East,160,180.11,0.02,1447.95,2759,28817.6,28241.248,15578.26,11215.038
5045010,8/20/2021,1,3,APAC,180,96.58,0.243,1246.52,3764,17384.4,13159.9908,9397.68,2515.7908
5129441,7/29/2023,4,4,North America,171,29.16,0.045,865.58,2242,4986.36,4761.9738,2695.53,1200.8638
7834889,10/25/2021,6,1,Middle East,67,113.99,0.144,848.28,1846,7637.33,6537.55448,4128.6,1560.67448
1657112,6/30/2023,4,4,,23,121.55,0.173,479.24,2655,2795.65,2312.00255,1511.28,321.48255
9379850,5/9/2023,,2,,43,113.67,0.056,1219.7,4117,4887.81,4614.09264,2642.26,752.13264
9382815,1/11/2021,,1,Africa,30,128.16,0.023,1204.51,2712,3844.8,3756.3696,2078.43,473.4296
9365323,6/10/2023,6,1,Middle East,129,70.74,0.231,2288.73,2962,9125.46,7017.47874,4933.05,-204.30126
8421768,8/6/2021,,4,Europe,146,99.87,0.176,1830.35,1087,14581.02,12014.76048,7882.23,2302.18048
3802089,3/6/2023,2,1,India,14,174.07,0.022,150.6,4643,2436.98,2383.36644,1317.39,915.37644
1537658,4/9/2021,7,2,India,38,121.64,0.234,162.19,1776,4622.32,3540.69712,2498.74,879.76712
1799462,8/31/2021,6,2,Latin America,173,144.57,0.214,2356.85,3718,25010.61,19658.33946,13520.27,3781.21946
2008295,8/27/2021,5,4,India,124,86.08,0.142,2604.96,3391,10673.92,9158.22336,5770.12,783.14336
6916145,3/18/2023,3,4,India,85,20.75,0.233,2558.44,4025,1763.75,1352.79625,953.45,-2159.09375
4836729,8/26/2021,2,2,Europe,192,169.56,0.082,795.29,3465,32555.52,29885.96736,17598.91,11491.76736
9084243,3/30/2021,6,3,Latin America,91,137.84,0.073,1053.19,2064,12543.44,11627.76888,6780.75,3793.82888
7780192,4/6/2022,6,4,North America,51,96.13,0.009,2676.48,3322,4902.63,4858.50633,2650.27,-468.24367
3853999,4/8/2022,2,3,China,43,194.38,0.208,313.01,2611,8358.34,6619.80528,4518.36,1788.43528
8545779,5/22/2023,2,3,North America,166,182.81,0.217,1484.89,3814,30346.46,23761.27818,16404.73,5871.65818
4930048,9/4/2022,6,4,Africa,47,109.9,0.245,557.76,2301,5165.3,3899.8015,2792.26,549.7815
4457484,8/27/2022,7,2,Europe,176,85.5,0.197,2337.92,4593,15048,12083.544,8134.67,1610.954
8785864,1/9/2023,6,3,Europe,141,103.79,0.001,1429.34,1337,14634.39,14619.75561,7911.08,5279.33561
2430823,2/6/2021,2,3,Europe,138,11.63,0.164,646.06,2168,1604.94,1341.72984,867.6,-171.93016
6584980,11/19/2022,1,2,China,135,103.07,0.016,1058.39,4249,13914.45,13691.8188,7521.89,5111.5388
1337766,6/18/2021,5,4,Middle East,10,79.24,0.027,2535.45,4029,792.4,771.0052,428.36,-2192.8048
7733059,7/12/2021,4,2,Latin America,176,9.37,0.121,2915.65,3118,1649.12,1449.57648,891.48,-2357.55352
4779498,3/17/2021,,1,Europe,107,143.43,0.06,2339.28,2240,15347.01,14426.1894,8296.31,3790.5994
8656254,11/3/2021,4,2,China,122,199.22,0.14,2537.71,4235,24304.84,20902.1624,13138.74,5225.7124
8701392,12/29/2023,5,3,Africa,152,131.44,0.211,205.54,3039,19978.88,15763.33632,10800.21,4757.58632
9614104,3/12/2022,1,4,Latin America,95,176.4,0.22,2699.08,1306,16758,13071.24,9059.06,1313.1
8739467,9/24/2021,,1,Africa,148,93.36,0.218,1087.11,4767,13817.28,10805.11296,7469.36,2248.64296
1238342,4/21/2022,3,3,China,108,131.66,0.201,2910.16,2294,14219.28,11361.20472,7686.68,764.36472
7798381,3/5/2023,5,2,APAC,117,81.86,0.226,606.67,1053,9577.62,7413.07788,5177.48,1628.92788
9932661,10/22/2022,,1,Europe,38,107.27,0.172,2922.08,4191,4076.26,3375.14328,2203.55,-1750.48672
2097899,8/17/2021,1,2,APAC,178,109.56,0.05,1499.32,4220,19501.68,18526.596,10542.24,6485.036
3213682,11/1/2023,7,4,APAC,126,169.24,0.189,1193.87,4827,21324.24,17293.95864,11527.49,4572.59864
8475114,2/2/2022,3,4,China,99,78.72,0.159,2180.84,4539,7793.28,6554.14848,4212.9,160.40848
8189389,9/28/2022,6,4,Africa,71,145.53,0.231,2615.85,2922,10332.63,7945.79247,5585.63,-255.68753
7569736,12/24/2021,,2,China,8,80.83,0.216,1148.93,4129,646.64,506.96576,349.56,-991.52424
3313766,4/21/2021,6,1,Europe,34,192.44,0.007,2397.83,3888,6542.96,6497.15928,3537,562.32928
7551746,8/2/2021,,3,Africa,143,107.09,0.113,1992.72,4527,15313.87,13583.40269,8278.39,3312.29269
9006248,4/8/2022,3,1,Middle East,137,30.55,0.167,1829.65,2549,4185.35,3486.39655,2262.52,-605.77345
3848153,9/23/2023,2,4,India,67,164.13,0.247,2119.19,2237,10996.71,8280.52263,5944.62,216.71263
5769286,6/11/2023,4,2,Europe,197,129.84,0.223,297.2,4908,25578.48,19874.47896,13827.25,5750.02896
9212751,2/20/2021,5,3,Africa,189,162.23,0.157,2473.58,2152,30661.47,25847.61921,16575.02,6799.01921
8463405,12/22/2023,1,1,APAC,145,197.45,0.163,2977.88,2102,28630.25,23963.51925,15476.98,5508.65925
4099670,9/29/2023,,4,North America,68,5.27,0.101,1359.56,1132,358.36,322.16564,193.72,-1231.11436
8188354,5/27/2022,3,3,North America,69,113.2,0.021,1386.54,4613,7810.8,7646.7732,4222.37,2037.8632
3149095,5/8/2021,1,2,Latin America,88,126.93,0.108,2108.08,3930,11169.84,9963.49728,6038.21,1817.20728
6290737,2/5/2022,2,1,Latin America,56,119.64,0.139,692.44,1950,6699.84,5768.56224,3621.81,1454.31224
5788146,6/12/2023,,1,India,79,95.23,0.057,1376.84,2298,7523.17,7094.34931,4066.89,1650.61931
5665519,3/17/2022,4,4,Middle East,44,185.36,0.043,2734.97,2557,8155.84,7805.13888,4408.9,661.26888
3262409,6/22/2023,7,3,Europe,6,185.78,0.205,1354.93,1357,1114.68,886.1706,602.58,-1071.3394
3787654,2/22/2023,2,3,Latin America,7,49.69,0.211,2867.74,4526,347.83,274.43787,188.03,-2781.33213
9804686,12/4/2022,6,2,China,196,92.68,0.073,2211.36,4970,18165.28,16839.21456,9819.81,4808.04456
2602419,12/26/2021,7,2,China,149,120.7,0.22,2806.67,2043,17984.3,14027.754,9721.98,1499.104
2777085,5/19/2023,6,3,APAC,130,102.21,0.084,1985.39,1835,13287.3,12171.1668,7182.87,3002.9068
9584227,4/20/2023,7,1,APAC,23,114.69,0.042,983.93,3554,2637.87,2527.07946,1425.98,117.16946
9918563,3/29/2021,2,3,North America,196,186.1,0.249,1868.54,4307,36475.6,27393.1756,19718.03,5806.6056
5994872,8/25/2023,2,1,China,4,78.68,0.207,1627.41,4666,314.72,249.57296,170.13,-1547.96704
1258445,5/25/2023,,1,North America,36,86.99,0.011,1827.53,2342,3131.64,3097.19196,1692.91,-423.24804
6074936,6/4/2021,4,4,China,103,162.5,0.006,2410.54,1268,16737.5,16637.075,9047.98,5178.555
3048127,7/16/2023,5,4,Europe,76,39.78,0.24,1550.8,4702,3023.28,2297.6928,1634.33,-887.4372
2256838,3/11/2022,7,1,Middle East,151,162.44,0.243,1597.84,2021,24528.44,18568.02908,13259.62,3710.56908
5995917,2/9/2023,2,4,Middle East,161,66.66,0.013,659.14,3718,10732.26,10592.74062,5801.66,4131.94062
4988523,3/18/2023,4,4,Africa,189,99.63,0.189,2753.43,1292,18830.07,15271.18677,10179.18,2338.57677
9051996,11/23/2021,4,2,China,180,166.99,0.147,2264.08,3388,30058.2,25639.6446,16248.9,7126.6646
6725180,10/1/2023,2,1,China,51,105.1,0.2,1059.19,4466,5360.1,4288.08,2897.57,331.32
9374489,6/10/2023,7,3,Africa,81,101.24,0.133,2601.32,4800,8200.44,7109.78148,4433.01,75.45148
4435014,7/21/2021,,2,North America,147,138.57,0.046,1739.14,3067,20369.79,19432.77966,11011.53,6682.10966
5927925,6/3/2021,1,3,Latin America,97,130.45,0.006,2346.88,4988,12653.65,12577.7281,6840.33,3390.5181
8619071,7/9/2023,1,1,Middle East,179,95.39,0.133,1149.91,3013,17074.81,14803.86027,9230.32,4423.63027
7829896,8/9/2022,2,1,North America,6,153.43,0.24,1000.34,2284,920.58,699.6408,497.65,-798.3492
1484278,10/10/2022,7,4,India,15,70.69,0.239,1896.38,3212,1060.35,806.92635,573.21,-1662.66365
6328985,4/11/2023,,1,Europe,81,124.69,0.051,2612.44,2529,10099.89,9584.79561,5459.81,1512.54561
1365362,3/30/2022,5,4,China,95,192.16,0.044,2711.46,2622,18255.2,17451.9712,9868.42,4872.0912
9781488,5/8/2023,2,2,Africa,55,188.09,0.077,2053.57,4760,10344.95,9548.38885,5592.29,1902.52885
6332248,3/27/2023,,1,APAC,167,152.02,0.132,849.41,3483,25387.34,22036.21112,13723.92,7462.88112
6676007,1/12/2022,4,1,APAC,125,98.89,0.097,1144.36,1362,12361.25,11162.20875,6682.26,3335.58875
4727023,12/8/2022,1,1,China,90,179.16,0.177,1721.94,4105,16124.4,13270.3812,8716.55,2831.8912
7346353,4/25/2021,7,1,,65,98.12,0.148,119.9,4063,6377.8,5433.8856,3447.72,1866.2656
1807206,1/28/2022,1,4,Africa,192,18.82,0.227,585.14,2489,3613.44,2793.18912,1953.36,254.68912
3597332,6/14/2022,1,2,Middle East,50,168.51,0.075,679.01,1244,8425.5,7793.5875,4554.67,2559.9075
7962510,12/29/2023,,1,Latin America,24,198.73,0.034,2966.64,2429,4769.52,4607.35632,2578.31,-937.59368
8928654,2/23/2023,7,3,Middle East,31,41.59,0.037,2571.57,2776,1289.29,1241.58627,696.97,-2026.95373
4982756,9/1/2021,,3,APAC,195,153.36,0.19,2260.02,1052,29905.2,24223.212,16166.19,5797.002
5332127,2/28/2023,2,2,APAC,116,119.8,0.242,682.17,2949,13896.8,10533.7744,7512.35,2339.2544
3063944,11/7/2022,6,4,Latin America,175,27.82,0.189,2659.11,4654,4868.5,3948.3535,2631.82,-1342.5765
8888165,6/26/2021,4,2,Africa,170,128.48,0.12,2214.79,2790,21841.6,19220.608,11807.16,5198.658
1130338,5/1/2023,7,4,Europe,58,189.26,0.065,1317.24,1120,10977.08,10263.5698,5934,3012.3298
2434771,5/19/2023,3,1,China,163,64.12,0.073,2823.93,1976,10451.56,9688.59612,5649.92,1214.74612
3561439,4/8/2021,4,3,Africa,92,23.73,0.207,464.56,2165,2183.16,1731.24588,1180.18,86.50588
4012934,7/29/2022,7,1,APAC,179,125.51,0.088,2773.17,1020,22466.29,20489.25648,12144.86,5571.22648
2453504,5/8/2023,6,1,Africa,191,195.72,0.25,58.24,2116,37382.52,28036.89,20208.29,7770.36
2423291,3/13/2022,2,2,Latin America,65,195.77,0.164,2632.48,3760,12725.05,10638.1418,6878.92,1126.7418
3932972,10/24/2021,1,2,Middle East,199,73.4,0.202,193.51,4958,14606.6,11656.0668,7896.06,3566.4968
1309406,11/30/2023,2,4,North America,16,118.37,0.102,577.23,1913,1893.92,1700.74016,1023.82,99.69016
3949735,10/2/2022,4,1,India,87,126.82,0.126,1374.2,1001,11033.34,9643.13916,5964.42,2304.51916
4284312,3/29/2021,,2,North America,156,68.8,0.193,1620.65,1431,10732.8,8661.3696,5801.95,1238.7696
4535443,7/22/2022,1,3,Middle East,178,114.22,0.081,1110.58,2315,20331.16,18684.33604,10990.65,6583.10604
8091688,3/7/2021,1,1,Latin America,88,94.91,0.218,1235.26,1169,8352.08,6531.32656,4514.98,781.08656
4004587,2/28/2022,5,4,Latin America,48,123.19,0.083,1520.37,1104,5913.12,5422.33104,3196.52,705.44104
4278899,12/23/2023,1,2,Middle East,74,116.06,0.162,2962.15,2874,8588.44,7197.11272,4642.75,-407.78728
4692298,5/19/2022,,1,China,148,112.52,0.244,592.97,4209,16652.96,12589.63776,9002.28,2994.38776
